age_group,diet_group,mean_ghgs,mean_land,mean_watscar
50-59,vegan,2.447031011,4.18754286,14863.82867
60-69,vegan,2.659080998,4.563691084,19676.47022
70-79,vegan,2.466591964,4.434158452,20675.07673
20-29,veggie,3.629161078,5.118157574,14811.65553
30-39,veggie,3.691717315,5.221323713,15521.50385
40-49,veggie,3.79609943,5.269716957,16566.59708
50-59,veggie,3.874001723,5.303456149,17896.1583
60-69,veggie,4.105632105,5.646172764,19232.60027
70-79,veggie,4.152693599,6.078264383,20380.572
20-29,veggie,4.86484675,6.716563513,18103.51927
30-39,veggie,4.664606096,6.495457608,18003.5042
40-49,veggie,4.474577675,6.358271158,18380.43284
50-59,veggie,4.358966962,6.207987162,17922.9637
60-69,veggie,4.478761475,6.449965513,19868.06946
70-79,veggie,4.870734892,7.112262244,22026.62097
20-29,fish,4.637449262,5.787321626,13435.63089
30-39,fish,4.698229166,5.677711843,13820.07101
40-49,fish,4.669247858,5.696626543,13970.12543
50-59,fish,4.547131742,5.519386641,14575.85119
60-69,fish,4.917696455,6.051238842,16406.21782
70-79,fish,4.900322362,6.347190186,17284.83456
20-29,fish,6.783513028,8.130814244,17541.16931
30-39,fish,6.201694964,7.393364158,16956.40909
40-49,fish,5.87884338,7.01632486,15790.83789
50-59,fish,5.748132957,6.581243685,15698.91973
60-69,fish,5.635958991,7.059205191,17916.46011
70-79,fish,5.702004589,7.269087676,19542.5602
20-29,meat100,8.712012844,12.49621973,24338.98911
30-39,meat100,8.760926399,12.50185942,24485.33302
40-49,meat100,9.081832442,13.23921635,24818.14346
50-59,meat100,9.112826539,13.37567017,25216.67578
60-69,meat100,9.237315272,13.54133975,26207.89776
70-79,meat100,9.89765779,14.64940795,28499.63022
20-29,meat100,13.06320175,18.35042065,34202.99631
30-39,meat100,11.23223841,15.67568179,29341.64414
40-49,meat100,10.92529998,15.80033267,27713.77383
50-59,meat100,10.83233761,15.80245652,28547.82856
60-69,meat100,10.56055089,15.69815972,28599.87478
70-79,meat100,11.48554932,17.35252142,30739.78381
20-29,meat50,4.631654126,5.94683832,13626.79572
30-39,meat50,4.802495922,5.807087747,14162.35059
40-49,meat50,4.738349688,5.863001404,13993.71991
50-59,meat50,4.703462145,5.777332049,14632.62466
60-69,meat50,4.952530266,6.224629487,15595.09443
70-79,meat50,4.985345981,6.231497074,16144.66887
20-29,meat50,6.00803886,7.699409719,15499.04859
30-39,meat50,6.18182551,7.442282155,17659.8972
40-49,meat50,6.080390993,7.293334182,16488.4218
50-59,meat50,5.743304849,7.101538337,15998.78423
60-69,meat50,5.537238899,7.014730953,16345.95407
70-79,meat50,6.014042743,7.615618645,17405.32993
20-29,meat,5.756246474,7.639358202,16763.53899
30-39,meat,5.926416401,7.714028142,17039.6857
40-49,meat,6.057329317,7.986793692,17140.75124
50-59,meat,5.935500358,7.827259103,17267.07609
60-69,meat,6.147724041,8.106058728,18433.9174
70-79,meat,6.471320864,8.891643238,20036.12948
20-29,meat,7.629577845,9.885245825,20586.90404
30-39,meat,7.873854517,9.958597274,21023.50409
40-49,meat,7.701118401,10.27106086,20135.92748
50-59,meat,7.114714139,9.559200589,19001.98607
60-69,meat,7.226933304,9.724537087,20191.01041
70-79,meat,7.308033622,9.990374082,20809.95628
20-29,vegan,2.256408792,3.639722691,8729.129904
30-39,vegan,2.491866288,3.779503654,9280.71239
40-49,vegan,2.657352904,4.146109005,11028.34185
50-59,vegan,2.588949216,4.403493556,11882.4731
60-69,vegan,2.623396348,4.441928603,13882.51617
70-79,vegan,3.111140964,4.634701102,13242.82022
20-29,vegan,3.634206721,5.650629865,12315.74096
30-39,vegan,3.295127026,4.701857291,11320.99717
40-49,vegan,3.217828819,4.826465558,10967.95026
50-59,vegan,2.693246962,4.344485893,10715.34669
60-69,vegan,2.735562241,4.765532361,15106.80907
70-79,vegan,2.841393928,4.537471746,11786.76496
20-29,veggie,4.168943531,5.705003259,10717.76021
30-39,veggie,4.301981868,5.697679523,11246.13205
40-49,veggie,4.344867278,5.759747275,11661.79107
50-59,veggie,4.254347891,5.661165212,12649.86728
60-69,veggie,4.524630234,6.068735639,13490.92484
70-79,veggie,4.608479514,6.518068488,14575.97791
20-29,veggie,6.065187586,8.056665833,13971.75024
30-39,veggie,5.834925302,7.46510646,13596.83189
40-49,veggie,5.438778805,7.037027703,13669.55902
50-59,veggie,5.07443477,6.681035315,13569.45154
60-69,veggie,5.005544053,6.812748323,14664.64453
70-79,veggie,5.494457124,7.34383137,16715.20126
20-29,fish,4.521384194,6.241701165,22672.55861
30-39,fish,4.521327671,6.293784046,22110.31291
40-49,fish,4.48973775,6.309975762,22988.78281
50-59,fish,4.360098375,6.136941202,24450.46606
60-69,fish,4.789206357,6.717237733,25577.59531
70-79,fish,4.709095775,6.773619574,22740.49159
20-29,fish,6.337675674,8.561520484,27701.24595
30-39,fish,5.708607955,7.901534309,24954.76935
40-49,fish,5.342589435,7.450022767,23145.97112
50-59,fish,5.221355366,7.286221975,26722.13928
60-69,fish,5.314289947,7.643351814,24529.3969
70-79,fish,5.416897292,7.933828279,26538.7663
20-29,meat100,8.823665566,11.49397771,31537.43684
30-39,meat100,8.74774557,11.48631494,27324.5289
40-49,meat100,8.856092951,11.80416317,28845.25472
50-59,meat100,8.936480246,11.94800455,29428.07037
60-69,meat100,9.052146246,12.10460422,31244.728
70-79,meat100,9.921451167,13.39096929,29838.62361
20-29,meat100,13.3552429,16.89193201,35848.28806
30-39,meat100,10.97998941,14.79246658,31958.81302
40-49,meat100,10.53344657,14.21880931,29096.18456
50-59,meat100,10.56076502,14.20267089,29475.11462
60-69,meat100,10.39304438,14.12669034,29033.70466
70-79,meat100,11.20963347,15.39736778,31040.70075
20-29,meat50,4.581000753,6.243896397,21885.6464
30-39,meat50,4.693134794,6.346383352,21707.24804
40-49,meat50,4.627724387,6.227416558,21207.79762
50-59,meat50,4.630063327,6.128376077,23087.53569
60-69,meat50,4.966057486,6.565454302,23212.43843
70-79,meat50,5.026840205,6.535041197,21954.37389
20-29,meat50,5.857379548,7.853712285,22940.20666
30-39,meat50,5.985159149,7.969550094,23756.956
40-49,meat50,5.677639435,7.568960596,23012.20258
50-59,meat50,5.531934397,7.432614791,23723.20271
60-69,meat50,5.345682704,7.164541877,22659.97026
70-79,meat50,5.828917768,7.95604615,26716.75961
20-29,meat,5.898005599,7.559001885,23639.25883
30-39,meat,5.998454153,7.726052053,22709.36218
40-49,meat,6.003656703,7.801178573,23472.53189
50-59,meat,5.915591519,7.620064035,24081.92472
60-69,meat,6.177889412,7.94483253,26084.57929
70-79,meat,6.547538524,8.718126125,25079.23723
20-29,meat,7.664246318,9.545904662,27526.54695
30-39,meat,7.732896598,9.974148296,25808.88722
40-49,meat,7.340260956,9.631831878,25722.43524
50-59,meat,6.891827435,8.953440248,26085.81337
60-69,meat,7.157781458,9.289331525,26322.7805
70-79,meat,7.229174082,9.564390491,26054.84986
20-29,vegan,1.76720433,3.921489,11943.18123
30-39,vegan,1.923563457,4.232383558,12264.78513
40-49,vegan,2.018489054,4.419447628,13715.12979
50-59,vegan,1.905368293,4.451269892,14404.43722
60-69,vegan,2.019130301,4.697597728,14161.45491
70-79,vegan,2.665779912,5.215374479,16339.26591
20-29,vegan,2.75157608,6.017522576,16009.38732
30-39,vegan,2.322372382,5.183959633,13421.82271
40-49,vegan,2.217825576,5.055400348,13327.62073
50-59,vegan,1.987351565,4.755324129,12874.25761
60-69,vegan,2.066597,5.055563106,14918.38633
70-79,vegan,2.274717462,4.920141317,13262.6251
20-29,veggie,3.903452244,5.968900618,20850.87998
30-39,veggie,3.950639369,6.097080401,20398.17824
40-49,veggie,3.93373414,6.148485433,21732.48636
50-59,veggie,3.919313864,6.199306008,22486.66692
60-69,veggie,4.167803972,6.460247094,22276.40214
70-79,veggie,4.226592449,6.687481522,19865.88412
20-29,veggie,5.368385179,7.928817241,24419.0114
30-39,veggie,5.124217718,7.71638805,23736.31898
40-49,veggie,4.785611479,7.393138434,22231.22241
50-59,veggie,4.488465901,7.128075542,22513.99686
60-69,veggie,4.415259476,7.241168307,20737.10296
70-79,veggie,4.958525474,7.890741317,23471.1522
20-29,fish,5.055623578,7.416535144,14336.25122
30-39,fish,5.055772169,7.205358114,14777.17766
40-49,fish,5.008008187,7.12848244,14620.85576
50-59,fish,5.112492311,7.608474258,14701.14641
60-69,fish,5.592011652,8.506366427,16217.3771
70-79,fish,5.668596814,8.796313399,16664.33039
20-29,fish,6.77417854,10.01854879,19433.91291
30-39,fish,6.194345461,8.93930659,17854.40369
40-49,fish,5.920524336,8.542663209,16673.57669
50-59,fish,5.879428641,8.193505116,16180.34633
60-69,fish,6.17280327,9.423905561,17889.67424
70-79,fish,6.629467174,10.49451752,18202.60947
20-29,meat100,14.27160002,33.31565596,19859.95254
30-39,meat100,14.80491385,35.29889966,19903.15235
40-49,meat100,16.21061467,40.38546928,19390.13878
50-59,meat100,16.84930569,42.35237036,19736.437
60-69,meat100,17.08290484,42.87258671,20299.33772
70-79,meat100,18.82359734,47.8165287,22178.73287
20-29,meat100,20.48355902,48.86428999,28330.42298
30-39,meat100,17.96979984,43.97588054,23924.30683
40-49,meat100,18.03735288,45.63210322,21918.74501
50-59,meat100,18.65371452,47.33153167,22694.95037
60-69,meat100,18.40657059,46.52437128,23178.6731
70-79,meat100,20.96273597,54.36309289,24201.9502
20-29,meat50,5.432516118,9.150429801,13523.03257
30-39,meat50,5.659805095,9.237079572,14409.16205
40-49,meat50,5.732049488,9.657140065,14044.41078
50-59,meat50,5.908913247,10.24710069,14225.77783
60-69,meat50,6.269767362,10.85529491,15302.37967
70-79,meat50,6.423062168,11.48194917,15777.5074
20-29,meat50,6.389817977,11.10353555,16682.28783
30-39,meat50,6.939178896,11.44774752,18123.35817
40-49,meat50,6.626390633,11.0116518,16321.39621
50-59,meat50,6.63179457,11.28943689,15822.83367
60-69,meat50,6.796466916,12.11700625,15933.92199
70-79,meat50,7.293996021,12.97011407,16706.42462
20-29,meat,7.846884218,15.28370575,15992.87424
30-39,meat,8.143572264,16.1257449,16256.16865
40-49,meat,8.671619504,17.89761067,15789.03704
50-59,meat,8.828774508,18.47878134,15903.33372
60-69,meat,9.011907214,18.67022208,17005.35094
70-79,meat,9.646325454,20.56380197,18230.9813
20-29,meat,9.432937455,18.04592879,19811.64192
30-39,meat,9.821600197,18.89703001,20257.63052
40-49,meat,10.0886324,21.19014473,18506.80604
50-59,meat,9.898793994,21.07249344,17250.06017
60-69,meat,10.27524583,21.82794942,18699.15318
70-79,meat,11.03218772,24.34057048,18506.98355
20-29,vegan,2.082806174,4.024577287,7939.769128
30-39,vegan,2.268860429,4.276306711,8527.651256
40-49,vegan,2.482214355,4.629245266,9678.460329
50-59,vegan,2.358478841,4.717951614,9770.22596
60-69,vegan,2.459801894,4.998091107,9755.630823
70-79,vegan,3.025336156,5.3471657,10905.95465
20-29,vegan,3.105461339,6.248668071,11172.51094
30-39,vegan,2.6398399,4.933389124,10017.27789
40-49,vegan,2.666780337,5.074690697,9548.241822
50-59,vegan,2.439525671,4.617968164,9157.396761
60-69,vegan,2.503278651,5.167746173,11227.61129
70-79,vegan,2.502499005,4.830354823,9972.838996
20-29,veggie,3.976398282,5.784379295,11997.36762
30-39,veggie,4.041253137,5.718326295,12327.81764
40-49,veggie,4.083137681,5.741308928,12339.77424
50-59,veggie,4.058411174,5.63618352,12876.65111
60-69,veggie,4.265004836,5.9578877,13427.35838
70-79,veggie,4.413252327,6.325126028,14131.07332
20-29,veggie,5.248143451,7.807886472,15656.51682
30-39,veggie,5.013839473,7.223735072,14927.53661
40-49,veggie,4.782945239,6.872054336,14280.9874
50-59,veggie,4.564981046,6.633406033,13620.83999
60-69,veggie,4.646601183,6.7658543,14264.9292
70-79,veggie,5.044054187,7.152634721,16094.76485
20-29,fish,4.258868624,5.111420783,13854.66839
30-39,fish,4.220129173,5.045486866,14696.13072
40-49,fish,4.187524952,5.046536156,14717.56961
50-59,fish,4.203351179,5.089492472,14833.41073
60-69,fish,4.598706429,5.619043305,16574.6067
70-79,fish,4.707126775,6.031846873,18129.1171
20-29,fish,5.695512708,6.778665679,19062.95096
30-39,fish,5.217284949,6.225210813,18211.89928
40-49,fish,4.890809659,5.890700286,17214.52948
50-59,fish,4.946903407,5.830199757,16869.20956
60-69,fish,5.061437508,6.394803251,17927.06684
70-79,fish,5.378138617,6.84191049,20367.60332
20-29,meat100,7.86081188,12.60581134,19664.56874
30-39,meat100,7.778767435,11.9500601,20146.59812
40-49,meat100,8.001757053,12.19634804,19071.01518
50-59,meat100,8.08671372,11.99509431,19428.6729
60-69,meat100,8.348020935,12.15163693,20189.97193
70-79,meat100,8.990286293,13.24570416,23110.78342
20-29,meat100,11.34700866,20.43828729,27678.15162
30-39,meat100,9.762087291,16.04160199,24898.91759
40-49,meat100,9.32114837,15.22387559,21970.0812
50-59,meat100,9.326996562,14.79911757,22168.87134
60-69,meat100,9.25196352,14.18646114,24040.97933
70-79,meat100,10.28067617,15.36885,26172.67278
20-29,meat50,4.255309115,5.625736649,12719.01746
30-39,meat50,4.317327005,5.526253276,14000.62626
40-49,meat50,4.222238602,5.492830977,13472.59014
50-59,meat50,4.264357964,5.437128697,13291.07708
60-69,meat50,4.533521955,5.938590749,14432.59057
70-79,meat50,4.703586395,6.128444008,15165.9001
20-29,meat50,5.187097207,7.331351284,15341.56009
30-39,meat50,5.23678929,6.834334532,17433.48357
40-49,meat50,5.121920445,6.611096097,16542.95647
50-59,meat50,4.998804699,6.581854256,15239.72186
60-69,meat50,4.927363442,6.4986814,15453.43557
70-79,meat50,5.49837039,7.119809085,16991.36955
20-29,meat,5.193057176,7.396769081,14853.72651
30-39,meat,5.25568401,7.318207019,15493.62727
40-49,meat,5.330577601,7.414695972,14848.78255
50-59,meat,5.27476526,7.185555742,14642.11163
60-69,meat,5.597337954,7.527265241,16112.28157
70-79,meat,5.972830546,8.424139342,18084.68678
20-29,meat,6.400682887,9.423121818,18258.34173
30-39,meat,6.683949236,9.712079409,19588.91502
40-49,meat,6.37803438,9.454581145,17017.91296
50-59,meat,6.122555818,8.639423146,16724.73957
60-69,meat,6.31455094,8.700909589,17647.35463
70-79,meat,6.499961241,8.977588062,18992.09364
20-29,vegan,2.022017398,3.090998839,11016.41507
30-39,vegan,2.219580389,3.273281784,11596.40033
40-49,vegan,2.258819963,3.568847014,12976.67781
50-59,vegan,2.294078647,3.74271659,13333.98105
60-69,vegan,2.371247886,3.976014018,14573.89683
70-79,vegan,2.913651234,4.169368256,15083.23463
20-29,vegan,3.079737593,4.780803258,16348.13618
30-39,vegan,2.740810022,3.940440986,14450.44398
40-49,vegan,2.608429517,3.926583504,13338.8339
50-59,vegan,2.271758711,3.656409453,12127.23636
60-69,vegan,2.34776938,3.91832594,15556.25911
70-79,vegan,2.41010451,3.84157068,13999.82591
20-29,veggie,3.710163618,4.846219977,12303.94113
30-39,veggie,3.788003391,4.939230879,13093.56875
40-49,veggie,3.834374261,5.023652351,13338.13748
50-59,veggie,3.845539959,5.141100815,13690.17087
60-69,veggie,4.222662593,5.690523723,15001.94539
70-79,veggie,4.28636619,6.021878572,16686.56405
20-29,veggie,4.946621008,6.29720413,16677.62542
30-39,veggie,4.786063045,6.087369325,16345.59358
40-49,veggie,4.48515073,5.897836017,16064.67812
50-59,veggie,4.442299058,5.948682529,15399.97998
60-69,veggie,4.477070427,6.255697161,16735.42847
70-79,veggie,5.142231626,7.044386255,19550.09117
20-29,fish,5.03638596,6.616685473,13799.06076
30-39,fish,5.129596614,6.580528331,14172.60984
40-49,fish,5.085133524,6.454533111,14966.4098
50-59,fish,4.925904245,6.261788644,14493.0337
60-69,fish,5.375335866,6.829952739,17261.0895
70-79,fish,5.515840574,7.124235613,19852.60588
20-29,fish,7.014576041,9.118668747,19027.87428
30-39,fish,6.46376707,8.264057886,18713.48313
40-49,fish,6.188167072,7.936958793,18072.45705
50-59,fish,5.922298928,7.340598582,17345.31968
60-69,fish,6.119903275,8.102769613,18463.32522
70-79,fish,6.208730344,8.28978622,20865.29276
20-29,meat100,14.0008057,30.62252295,22924.96313
30-39,meat100,14.55746361,32.20320089,24301.91678
40-49,meat100,15.9221303,36.9088354,23176.81608
50-59,meat100,16.34989884,38.38226,24127.55182
60-69,meat100,16.4484674,38.62001409,24640.01622
70-79,meat100,18.2485689,43.06338315,31104.2295
20-29,meat100,20.38404628,44.27919953,38394.40513
30-39,meat100,17.74933414,38.74950157,31488.47271
40-49,meat100,17.92621395,40.58052586,29722.3463
50-59,meat100,18.21648476,41.8848732,28694.50977
60-69,meat100,17.89586526,40.69784059,32661.90948
70-79,meat100,20.66581438,48.51558888,38181.45715
20-29,meat50,5.465073322,8.39209776,12949.86483
30-39,meat50,5.661155331,8.37045569,14270.75285
40-49,meat50,5.688503589,8.635654576,14284.38874
50-59,meat50,5.659846636,8.668963139,14390.9868
60-69,meat50,5.977942782,9.073669948,16128.93246
70-79,meat50,6.189406756,9.407024855,18262.18276
20-29,meat50,6.817805805,10.428744,17289.0118
30-39,meat50,7.060294318,10.37139408,18873.03338
40-49,meat50,6.930513996,10.16519783,18886.24446
50-59,meat50,6.742535356,10.16870898,17941.60354
60-69,meat50,6.653371812,10.26576989,18462.06099
70-79,meat50,7.199217217,11.05445764,19920.22973
20-29,meat,7.653396274,13.67242701,16458.04008
30-39,meat,8.068263438,14.40984983,18180.48668
40-49,meat,8.527494153,15.99304689,17310.24409
50-59,meat,8.464286669,16.11761256,17149.80747
60-69,meat,8.561299997,15.82935532,19517.37262
70-79,meat,9.217015032,17.39433245,22586.24415
20-29,meat,9.355267682,16.23060125,21770.12897
30-39,meat,9.998979331,17.10489065,23607.95322
40-49,meat,10.1459923,18.94133016,20391.94143
50-59,meat,9.763451501,18.41211287,21885.71463
60-69,meat,10.0217038,19.06150336,22380.58176
70-79,meat,10.62418523,20.86607744,25565.2693
20-29,vegan,2.166783502,3.080032561,6763.06182
30-39,vegan,2.439887394,3.325362411,6994.265748
40-49,vegan,2.620500421,3.726106623,8171.667666
50-59,vegan,2.522488993,3.602887221,8330.39152
60-69,vegan,2.604679902,3.890303018,9110.56849
70-79,vegan,3.172649257,4.363867779,8781.18795
20-29,vegan,3.349464493,4.745230104,9862.764018
30-39,vegan,3.020734164,4.020684244,8939.792617
40-49,vegan,3.004599627,4.037621214,8505.760925
50-59,vegan,2.574707363,3.621759747,7721.340356
60-69,vegan,2.503044852,3.87177734,9576.750066
70-79,vegan,2.548200743,3.803987944,8910.152266
20-29,veggie,4.417126873,6.234462794,11528.04336
30-39,veggie,4.597078078,6.30518205,12194.71841
40-49,veggie,4.613164152,6.270303202,12428.34653
50-59,veggie,4.532440269,6.165630991,12345.98111
60-69,veggie,4.878513894,6.591681934,14491.66966
70-79,veggie,5.188647449,7.169614381,18643.04565
20-29,veggie,6.173289716,8.508357254,17533.51248
30-39,veggie,5.950806739,8.064707805,16949.47077
40-49,veggie,5.558553177,7.588359421,16088.75405
50-59,veggie,5.27902864,7.24973263,15503.1601
60-69,veggie,5.369549707,7.41684836,17077.44702
70-79,veggie,5.978917022,8.262950565,20406.87483
